,mean,median,year,week
2011-11-25,0.37728614,0.38,2011,47
2011-12-03,0.31164563,0.32,2011,48
2011-12-11,0.28500992,0.29,2011,49
2011-12-19,0.45269233,0.49,2011,51
2011-12-27,0.40927076,0.43,2011,52
2012-01-04,0.26150477,0.27,2012,1
2012-01-12,0.2814216,0.29,2012,2
2012-01-20,0.33021876,0.35,2012,3
2012-01-28,0.39312896,0.43,2012,4
2012-02-05,0.35618398,0.37,2012,5
2012-02-13,0.5845987,0.64,2012,7
2012-02-21,0.55705816,0.61,2012,8
2012-02-29,0.2959299,0.31,2012,9
2012-03-08,0.20345399,0.2,2012,10
2012-03-16,0.44127575,0.46,2012,11
2012-03-24,0.29492575,0.3,2012,12
2012-04-01,0.24809498,0.25,2012,13
2012-04-09,0.22416215,0.22,2012,15
2012-04-17,0.7184665,0.77,2012,16
2012-04-25,0.68156046,0.73,2012,17
2012-05-03,0.5922924,0.62,2012,18
2012-05-11,0.5569948,0.59,2012,19
2012-05-19,0.43516925,0.44,2012,20
2012-05-27,0.5804458,0.59,2012,21
2012-06-04,0.42665425,0.45,2012,23
2012-06-12,0.5120093,0.54,2012,24
2012-06-20,0.6428112,0.68,2012,25
2012-06-28,0.4199914,0.44,2012,26
2012-07-06,0.43098968,0.45,2012,27
2012-07-14,0.43250892,0.45,2012,28
2012-07-22,0.46557185,0.49,2012,29
2012-07-30,0.4663536,0.49,2012,31
2012-08-07,0.4197218,0.44,2012,32
2012-08-15,0.40244192,0.42,2012,33
2012-08-23,0.27057615,0.28,2012,34
2012-08-31,0.17744786,0.16,2012,35
2012-09-08,0.2105072,0.19,2012,36
2012-09-16,0.4071423,0.42,2012,37
2012-09-24,0.5333006,0.55,2012,39
2012-10-02,0.48498088,0.5,2012,40
2012-10-10,0.55559236,0.58,2012,41
2012-10-18,0.40336493,0.42,2012,42
2012-10-26,0.51522404,0.55,2012,43
2012-11-03,0.46985546,0.49,2012,44
2012-11-11,0.6083184,0.65,2012,45
2012-11-19,0.4842417,0.51,2012,47
2012-11-27,0.30814546,0.32,2012,48
2012-12-05,0.32276037,0.34,2012,49
2012-12-13,0.6608388,0.76,2012,50
2012-12-21,0.56466174,0.64,2012,51
2012-12-29,0.52820253,0.61,2012,52
2013-01-06,0.28839856,0.32,2013,1
2013-01-14,0.22735646,0.24,2013,3
2013-01-22,0.372135,0.43,2013,4
2013-01-30,0.5756669,0.67,2013,5
2013-02-07,0.44266632,0.49,2013,6
2013-02-15,0.3670542,0.41,2013,7
2013-02-23,0.59392786,0.67,2013,8
2013-03-03,0.58667237,0.67,2013,9
2013-03-11,0.4110642,0.45,2013,11
2013-03-19,0.50119716,0.56,2013,12
2013-03-27,0.6772155,0.75,2013,13
2013-04-04,0.5507867,0.6,2013,14
2013-04-12,0.60319567,0.66,2013,15
2013-04-20,0.51503533,0.56,2013,16
2013-04-28,0.37341705,0.41,2013,17
2013-05-06,0.5428501,0.6,2013,19
2013-05-14,0.5404633,0.58,2013,20
2013-05-22,0.4952023,0.53,2013,21
2013-05-30,0.6450875,0.69,2013,22
2013-06-07,0.675364,0.72,2013,23
2013-06-15,0.40898135,0.39,2013,24
2013-06-23,0.18733533,0.1,2013,25
2013-07-01,0.19037554,0.05,2013,27
2013-07-09,0.33690503,0.27,2013,28
2013-07-17,0.20524552,0.12,2013,29
2013-07-25,0.38266534,0.4,2013,30
2013-08-02,0.3339559,0.35,2013,31
2013-08-10,0.29220963,0.31,2013,32
2013-08-18,0.45992148,0.48,2013,33
2013-08-26,0.53822994,0.58,2013,35
2013-09-03,0.67911863,0.73,2013,36
2013-09-11,0.6784395,0.76,2013,37
2013-09-19,0.6802802,0.75,2013,38
2013-09-27,0.7719902,0.84,2013,39
2013-10-05,0.473351,0.5,2013,40
2013-10-13,0.721871,0.77,2013,41
2013-10-21,0.81956875,0.89,2013,43
2013-10-29,0.46894434,0.5,2013,44
2013-11-06,0.5145585,0.55,2013,45
2013-11-14,0.52886283,0.56,2013,46
2013-11-22,0.47079757,0.5,2013,47
