,mean,median,year,week
2010-04-12,0.6625577,0.68,2010,15
2010-04-20,0.5299368,0.54,2010,16
2010-04-28,0.49260584,0.5,2010,17
2010-05-06,0.4039896,0.41,2010,18
2010-05-14,0.5414272,0.56,2010,19
2010-05-22,0.63029134,0.66,2010,20
2010-05-30,0.32491732,0.3,2010,21
2010-06-07,0.32515037,0.32,2010,23
2010-06-15,0.28137293,0.27,2010,24
2010-06-23,0.4633828,0.48,2010,25
2010-07-01,0.68675804,0.71,2010,26
2010-07-09,0.48377934,0.5,2010,27
2010-07-17,0.41203377,0.43,2010,28
2010-07-25,0.39520228,0.42,2010,29
2010-08-02,0.47771063,0.5,2010,31
2010-08-10,0.61116457,0.64,2010,32
2010-08-18,0.6198172,0.65,2010,33
2010-08-26,0.7814421,0.83,2010,34
2010-09-03,0.51462936,0.54,2010,35
2010-09-11,0.6925888,0.73,2010,36
2010-09-19,0.6738884,0.71,2010,37
2010-09-27,0.5998651,0.63,2010,39
2010-10-05,0.6451151,0.67,2010,40
2010-10-13,0.59057695,0.61,2010,41
2010-10-21,0.5872782,0.6,2010,42
2010-10-29,0.65927875,0.68,2010,43
2010-11-06,0.6127029,0.62,2010,44
2010-11-14,0.5930736,0.62,2010,45
2010-11-22,0.515185,0.53,2010,47
2010-11-30,0.3844391,0.39,2010,48
2010-12-08,0.5333403,0.54,2010,49
2010-12-16,0.43059736,0.44,2010,50
2010-12-24,0.4415815,0.45,2010,51
2011-01-01,0.325755,0.39,2011,52
2011-01-09,0.30189583,0.34,2011,1
2011-01-17,0.099900395,0.0,2011,3
2011-01-25,0.54862064,0.58,2011,4
2011-02-02,0.50297546,0.52,2011,5
2011-02-10,0.22433141,0.22,2011,6
2011-02-18,0.22871818,0.22,2011,7
2011-02-26,0.43410283,0.44,2011,8
2011-03-06,0.44579202,0.45,2011,9
2011-03-14,0.48405555,0.49,2011,11
2011-03-22,0.5393141,0.55,2011,12
2011-03-30,0.46248555,0.47,2011,13
2011-04-07,0.3694967,0.37,2011,14
2011-04-15,0.2552478,0.25,2011,15
2011-04-23,0.28035134,0.27,2011,16
2011-05-01,0.29798922,0.29,2011,17
2011-05-09,0.309293,0.29,2011,19
2011-05-17,0.22105902,0.2,2011,20
2011-05-25,0.1886592,0.18,2011,21
2011-06-02,0.3146062,0.32,2011,22
2011-06-10,0.6218254,0.65,2011,23
2011-06-18,0.72833186,0.77,2011,24
2011-06-26,0.79020876,0.83,2011,25
2011-07-04,0.62924236,0.67,2011,27
2011-07-12,0.57598037,0.61,2011,28
2011-07-20,0.7050835,0.74,2011,29
2011-07-28,0.76433784,0.81,2011,30
2011-08-05,0.6891008,0.73,2011,31
2011-08-13,0.7237063,0.77,2011,32
2011-08-21,0.3822402,0.4,2011,33
2011-08-29,0.28913826,0.3,2011,35
2011-09-06,0.41939047,0.43,2011,36
2011-09-14,0.3565118,0.36,2011,37
2011-09-22,0.37639686,0.39,2011,38
2011-09-30,0.28571713,0.28,2011,39
2011-10-08,0.19697255,0.18,2011,40
2011-10-16,0.28855023,0.28,2011,41
2011-10-24,0.43235424,0.43,2011,43
2011-11-01,0.43176562,0.43,2011,44
2011-11-09,0.42525485,0.42,2011,45
2011-11-17,0.42697278,0.43,2011,46
2011-11-25,0.3601707,0.36,2011,47
2011-12-03,0.30683976,0.3,2011,48
2011-12-11,0.26541552,0.26,2011,49
2011-12-19,0.42717776,0.43,2011,51
2011-12-27,0.38915613,0.39,2011,52
2012-01-04,0.29430398,0.3,2012,1
2012-01-12,0.33603656,0.34,2012,2
2012-01-20,0.2951065,0.29,2012,3
2012-01-28,0.41583377,0.43,2012,4
2012-02-05,0.38952327,0.39,2012,5
2012-02-13,0.6301977,0.64,2012,7
2012-02-21,0.62617534,0.64,2012,8
