,mean,median,year,week
2012-12-21,0.5500994,0.6,2012,51
2012-12-29,0.53883463,0.6,2012,52
2013-01-06,0.41211978,0.46,2013,1
2013-01-14,0.1999333,0.15,2013,3
2013-01-22,0.26148808,0.31,2013,4
2013-01-30,0.45133957,0.54,2013,5
2013-02-07,0.41746366,0.5,2013,6
2013-02-15,0.3450368,0.37,2013,7
2013-02-23,0.5309645,0.58,2013,8
2013-03-03,0.58339393,0.64,2013,9
2013-03-11,0.4437243,0.47,2013,11
2013-03-19,0.54016423,0.58,2013,12
2013-03-27,0.6739068,0.73,2013,13
2013-04-04,0.5835594,0.64,2013,14
2013-04-12,0.5848505,0.63,2013,15
2013-04-20,0.48135844,0.52,2013,16
2013-04-28,0.33477065,0.35,2013,17
2013-05-06,0.5041779,0.55,2013,19
2013-05-14,0.4873133,0.52,2013,20
2013-05-22,0.3937243,0.4,2013,21
2013-05-30,0.6355471,0.68,2013,22
2013-06-07,0.61409426,0.64,2013,23
2013-06-15,0.387402,0.36,2013,24
2013-06-23,0.24719183,0.2,2013,25
2013-07-01,0.26869628,0.23,2013,27
2013-07-09,0.3641389,0.36,2013,28
2013-07-17,0.25592336,0.25,2013,29
2013-07-25,0.47460392,0.52,2013,30
2013-08-02,0.35261998,0.38,2013,31
2013-08-10,0.33674446,0.36,2013,32
2013-08-18,0.44633484,0.49,2013,33
2013-08-26,0.47038195,0.53,2013,35
2013-09-03,0.6043673,0.67,2013,36
2013-09-11,0.48520228,0.54,2013,37
2013-09-19,0.475235,0.53,2013,38
2013-09-27,0.5660379,0.62,2013,39
2013-10-05,0.38495314,0.42,2013,40
2013-10-13,0.6614887,0.72,2013,41
2013-10-21,0.7731045,0.85,2013,43
2013-10-29,0.45213175,0.48,2013,44
2013-11-06,0.48207575,0.52,2013,45
2013-11-14,0.43620527,0.44,2013,46
2013-11-22,0.43207952,0.46,2013,47
2013-11-30,0.50703645,0.54,2013,48
2013-12-08,0.5041219,0.54,2013,49
2013-12-16,0.4401705,0.47,2013,51
2013-12-24,0.42514253,0.46,2013,52
2014-01-01,0.3699868,0.41,2014,1
2014-01-09,0.35112438,0.38,2014,2
2014-01-17,0.10744353,0.0,2014,3
2014-01-25,0.17859562,0.0,2014,4
2014-02-02,0.36884665,0.4,2014,5
2014-02-10,0.32806957,0.36,2014,7
2014-02-18,0.40515575,0.45,2014,8
2014-02-26,0.40676144,0.45,2014,9
2014-03-06,0.4686585,0.52,2014,10
2014-03-14,0.3792462,0.41,2014,11
2014-03-22,0.33209902,0.35,2014,12
2014-03-30,0.6071956,0.67,2014,13
2014-04-07,0.5432606,0.58,2014,15
2014-04-15,0.4274102,0.45,2014,16
2014-04-23,0.39298686,0.39,2014,17
2014-05-01,0.42883658,0.45,2014,18
2014-05-09,0.48571634,0.52,2014,19
2014-05-17,0.40801358,0.41,2014,20
2014-05-25,0.3406613,0.33,2014,21
2014-06-02,0.4683131,0.49,2014,23
2014-06-10,0.3116787,0.32,2014,24
2014-06-18,0.23386836,0.23,2014,25
2014-06-26,0.5667999,0.61,2014,26
2014-07-04,0.75781536,0.84,2014,27
2014-07-12,0.7358019,0.81,2014,28
2014-07-20,0.51934814,0.56,2014,29
2014-07-28,0.73891085,0.81,2014,31
2014-08-05,0.79109293,0.89,2014,32
2014-08-13,0.6559963,0.72,2014,33
2014-08-21,0.7452898,0.83,2014,34
2014-08-29,0.76222426,0.84,2014,35
2014-09-06,0.6924331,0.77,2014,36
2014-09-14,0.5412011,0.59,2014,37
2014-09-22,0.6306002,0.68,2014,39
2014-09-30,0.37066886,0.39,2014,40
2014-10-08,0.44401875,0.47,2014,41
2014-10-16,0.3991147,0.42,2014,42
2014-10-24,0.4131492,0.44,2014,43
2014-11-01,0.47330964,0.5,2014,44
2014-11-09,0.43170327,0.45,2014,45
2014-11-17,0.5212181,0.56,2014,47
