,date,year,week,cyclostat_level_Iseo,cyclostat_release_Iseo,cyclostat_inflow_Iseo,cyclostat_level_Iseo_1w,cyclostat_level_Iseo_4w,cyclostat_level_Iseo_8w,cyclostat_level_Iseo_12w,cyclostat_level_Iseo_16w,cyclostat_level_Iseo_24w,cyclostat_release_Iseo_1w,cyclostat_release_Iseo_4w,cyclostat_release_Iseo_8w,cyclostat_release_Iseo_12w,cyclostat_release_Iseo_16w,cyclostat_release_Iseo_24w,cyclostat_inflow_Iseo_1w,cyclostat_inflow_Iseo_4w,cyclostat_inflow_Iseo_8w,cyclostat_inflow_Iseo_12w,cyclostat_inflow_Iseo_16w,cyclostat_inflow_Iseo_24w
748,2016-05-30,2016,22,17.981250000000003,-13.13662500000001,-13.335750000000004,15.560937500000001,7.9231250000000015,0.37131944444444465,-4.633193681318683,-10.149971113445377,-8.567154115079365,-17.760812500000007,-20.439253571428573,-14.678758432539686,-11.660843750000002,-12.121113445378151,-13.358244166666664,-14.552562499999997,-18.96129285714286,-11.433,-9.751782967032968,-9.715771796218485,-13.236990575396824
749,2016-06-07,2016,23,14.126562499999991,10.470937499999991,8.192812499999988,16.053906249999997,8.5159375,3.4449305555555556,-1.7825240384615388,-7.572883403361345,-9.118466615079365,-1.3328437500000092,-17.421966071428578,-12.978602182539687,-10.206032623626376,-10.798180147058826,-11.217387916666667,-2.571468750000008,-16.154605357142856,-10.244770833333334,-8.482734203296703,-8.007339548319328,-11.547384325396825
750,2016-06-15,2016,24,17.833928571428586,14.924821428571434,22.606607142857143,15.980245535714289,11.881473214285716,7.547867063492065,0.6564320054945063,-4.771530987394957,-9.358198757936506,12.697879464285712,-11.097351785714292,-9.980760912698415,-8.788334821428572,-9.257289915966386,-10.601266488095236,15.399709821428566,-6.413033928571427,-7.093133928571427,-6.893466346153845,-6.1088075105042,-10.123562896825398
751,2016-06-23,2016,25,18.436249999999987,15.890499999999989,26.923500000000004,18.135089285714287,16.303723214285714,10.280540674603175,2.6568166208791215,-1.676678046218487,-8.649737757936506,15.407660714285711,1.1529267857142798,-7.006052579365083,-7.420719436813188,-7.476334033613448,-8.56238148809524,24.765053571428574,5.723558928571428,-4.123092261904761,-4.568610576923077,-4.125336922268907,-7.1662028968253955
752,2016-07-01,2016,26,31.586249999999993,-6.127874999999989,3.354875000000007,25.01124999999999,19.99284821428571,13.51095734126984,6.563451236263735,1.2794984243697471,-6.732024186507935,4.8813125,4.404351785714283,-7.448653769841274,-7.457726304945057,-6.848975577731093,-7.812382202380952,15.139187500000006,9.548408928571428,-3.7476299603174588,-3.21686195054945,-3.864434348739495,-5.9313578968253955
753,2016-07-09,2016,27,28.953571428571436,-1.1392857142857196,-8.834642857142853,30.269910714285714,22.187312499999997,15.487743055555553,9.831875,4.331599264705883,-4.83061007936508,-3.633580357142854,6.803819642857141,-7.062407738095242,-7.173789148351651,-6.419427258403363,-7.413609880952381,-2.739883928571423,10.448630357142857,-4.08029861111111,-3.704046016483516,-3.89560031512605,-5.798424861111109
754,2016-07-17,2016,28,20.037499999999994,3.6385937499999983,-5.536562499999995,24.495535714285715,23.3695,17.60232638888889,12.841875,6.326305147058823,-4.40511007936508,1.2496540178571394,5.437350892857142,-4.802758432539687,-5.966531936813189,-5.999201155462185,-7.607466130952382,-7.185602678571424,7.702755357142861,-1.7953333333333303,-3.6870027472527442,-4.335758403361344,-5.670287361111111
755,2016-07-25,2016,30,9.273749999999993,-0.30400000000000205,-13.222500000000004,14.655624999999993,21.65746428571428,19.04107638888889,14.028918269230767,7.31704044117647,-2.701517857142857,1.6672968749999981,2.3915866071428553,0.203562996031743,-5.152849244505497,-5.905995273109245,-7.405109464285715,-9.37953125,0.5369339285714319,0.4865515873015885,-4.7189739010989,-4.919456932773109,-5.62907625
756,2016-08-02,2016,31,4.649999999999999,-12.712187500000006,8.56593749999999,6.961874999999996,18.90021428571428,18.097673611111112,14.193341346153845,8.719981617647058,-1.1060678571428577,-6.508093750000004,-3.3289508928571436,1.2783199404761874,-5.965751030219783,-6.321607142857145,-7.256696964285716,-2.328281250000007,-3.134578571428571,3.190475198412697,-4.058187499999999,-3.579233718487395,-4.924723749999999
757,2016-08-10,2016,32,38.88928571428572,6.82892857142857,17.440714285714286,21.76964285714286,20.360821428571427,20.42078869047619,16.326171016483514,11.803818277310924,1.6368607142857141,-2.941629464285718,-0.7375901785714319,3.4967147817460296,-5.085410370879123,-5.635760241596641,-6.50278267857143,13.003325892857138,-0.3174107142857153,6.610082341269841,-2.267315247252747,-2.4061769957983183,-3.3930737499999997
758,2016-08-18,2016,33,23.323750000000004,15.002750000000006,0.6716249999999988,31.10651785714286,19.234857142857145,21.442698412698412,18.042901785714285,14.29889180672269,3.761373214285714,10.915839285714288,2.490816964285713,4.000249503968253,-2.6468719093406627,-4.044083771008404,-5.4518601785714305,9.056169642857142,1.583842857142855,5.774394841269842,-0.20786332417582323,-2.0279564075630248,-2.979471249999999
759,2016-08-26,2016,34,9.364999999999998,16.9645,7.012999999999998,16.344375,17.100357142857142,20.501706349206344,19.04597870879121,15.211998424369748,5.503023214285714,15.983625000000004,5.155998214285714,4.226880456349205,2.1473890796703277,-2.4060617121848757,-4.19785017857143,3.8423124999999985,4.093755357142854,4.041771825396825,2.928480082417582,-1.6267872899159652,-2.4271312500000004
760,2016-09-03,2016,35,-7.3125,2.8785714285714263,1.5541071428571485,1.0262499999999992,13.783107142857144,17.64073412698413,17.472661401098904,14.63405724789916,5.957273214285713,9.921535714285714,5.792512499999999,2.781110615079365,4.090740728021976,-2.1105890231092452,-3.4109885714285735,4.283553571428573,7.049076785714284,1.2229503968253974,4.261055631868131,-1.5339406512605038,-2.3217482142857135
761,2016-09-11,2016,36,-7.065625000000001,0.21796875000000426,-4.350625000000001,-7.1890625,11.439982142857144,13.346081349206349,15.54597870879121,13.561814600840334,6.591933928571427,1.5482700892857153,8.378543750000002,3.4862043650793644,5.1180171703296695,-1.8262673319327751,-3.064605535714287,-1.3982589285714262,4.465764285714286,0.3667837301587298,4.952219093406593,-1.4462935924369735,-2.1635803571428567
762,2016-09-19,2016,38,-12.9625,5.051499999999997,-3.963250000000002,-10.014062500000001,1.0696249999999996,8.688740079365079,13.462204670329669,12.740123424369747,6.628333928571428,2.6347343750000007,8.023058035714287,4.174069444444444,4.701137362637362,-0.5468702731092454,-2.722335535714286,-4.1569375000000015,0.18497142857142848,0.9080496031746021,4.017137362637363,-0.1440582983193274,-2.399955357142857
763,2016-09-27,2016,39,-12.3203125,0.7532812500000077,-1.7732812499999966,-12.64140625,-6.0591875,5.093427579365078,11.142647664835161,12.231575630252099,6.438271428571428,2.9023906250000024,5.173164285714288,3.8534791666666672,3.611018887362637,2.1657282037815113,-2.616664285714287,-2.8682656249999994,-0.3040098214285706,1.3261919642857132,2.141761332417583,1.737481880252101,-2.3389016071428568
764,2016-10-05,2016,40,-26.273214285714282,-2.813214285714288,-8.869285714285716,-19.29676339285714,-13.186830357142856,1.1437648809523806,7.703458104395603,9.913114495798318,6.155342857142856,-1.0299665178571402,1.2176214285714295,3.57467757936508,2.172271634615385,3.3170097163865537,-2.50332142857143,-5.3212834821428565,-3.4804669642857133,1.8098824404761895,-0.6115298763736262,2.1433694852941167,-2.1249587499999993
765,2016-10-13,2016,41,-31.733625000000004,-9.876499999999997,-13.876125000000002,-29.003419642857143,-18.07105535714286,-2.898860119047619,2.8326984890109888,6.988710084033612,5.427435357142856,-6.344857142857142,-1.333392857142855,3.88975396825397,1.8839158653846153,3.5087817752100836,-2.70516267857143,-11.37270535714286,-6.566513392857144,-0.6836800595238096,-1.9369914148351652,2.111582720588235,-2.5799537499999996
766,2016-10-21,2016,42,-21.51765,-24.53325,-9.934000000000005,-26.625637500000003,-20.961460357142858,-9.610741865079365,-1.0497031593406598,4.891991701680672,5.330429357142857,-17.204874999999998,-6.2836366071428555,0.4050674603174621,0.08438015109890146,1.4497119222689077,-3.204262678571429,-11.905062500000003,-7.6831883928571445,-3.7253149801587306,-2.0215573489011,1.0452996323529413,-2.7469887499999994
767,2016-10-29,2016,43,-15.743053571428572,-18.918392857142848,-9.627857142857145,-18.630351785714286,-21.51757107142857,-13.951497817460318,-3.802053434065935,2.9168751050420147,4.947019714285713,-21.72582142857142,-11.077615178571424,-3.3639484126984107,-1.6507726648351637,-0.5410653886554617,-3.5257233928571434,-9.780928571428575,-8.816109821428572,-4.8697018849206355,-2.336272321428573,-0.8508453256302522,-3.139828035714286
768,2016-11-06,2016,44,-8.719156250000001,-7.259218750000002,-13.960781250000004,-12.231104910714286,-20.797339821428572,-15.960848511904763,-5.186123145604396,1.3194982668067226,4.497753464285714,-13.088805803571425,-12.680115178571427,-6.0554727182539665,-2.1857894917582406,-1.902813550420167,-3.7303135714285727,-11.794319196428575,-11.253609821428574,-7.200122023809525,-2.3930631868131886,-3.255803046218488,-3.6972878571428565
769,2016-11-14,2016,46,1.7730874999999955,-21.150125000000003,-14.957375000000006,-3.473034375000003,-15.188079464285716,-14.95133878968254,-5.407424107142858,-0.4342171743697483,4.122176964285713,-14.204671875000003,-16.34749732142857,-8.725327876984124,-2.834861607142855,-2.7864753151260504,-4.391698571428573,-14.459078125000005,-12.471227678571433,-9.034731150793654,-4.2025487637362655,-4.332994222689077,-4.061957857142858
770,2016-11-22,2016,47,3.1218749999999957,-35.70046875,-19.159843749999993,2.4474812499999956,-8.216979464285718,-13.819394345238095,-8.158763392857143,-1.9537287289915977,4.206801964285713,-28.425296875,-21.51229107142857,-12.716265376984126,-6.106353708791207,-4.819486081932773,-5.151787321428571,-17.058609375,-13.52797142857143,-10.680199900793651,-7.017976304945056,-4.940358981092438,-3.7843016071428566
771,2016-11-30,2016,48,28.06473214285714,11.546785714285718,25.386071428571434,15.593303571428567,1.6994969642857114,-9.260812996031747,-7.794072458791211,-1.481538602941177,5.476391249999999,-12.07684151785714,-14.296283928571427,-11.994566964285713,-6.372197115384614,-4.3542983193277305,-2.875480178571429,3.1131138392857203,-6.463957142857143,-7.419164186507938,-5.116865041208793,-3.1213805147058835,-1.4184801785714287
772,2016-12-08,2016,49,11.687225000000005,-18.631624999999993,-37.310500000000005,19.875978571428572,7.185552678571426,-6.59330882936508,-7.615439766483517,-1.339569485294118,5.41825525,-3.542419642857137,-14.238930357142857,-14.148445436507934,-9.110360576923075,-5.432393907563024,-2.7253451785714287,-5.9622142857142855,-12.000485714285714,-11.367744047619048,-8.526365041208793,-4.538321691176471,-2.2801251785714296
773,2016-12-16,2016,50,-9.866312500000006,-3.3348749999999967,-23.646250000000002,0.9104562499999993,6.956121428571426,-4.770319742063495,-7.811886881868133,-2.1934702205882357,4.304352749999999,-10.983249999999995,-13.454061607142853,-14.206407738095235,-9.588317994505491,-4.880787289915965,-2.333275178571428,-30.478375000000003,-13.937579464285715,-13.00962896825397,-10.464854052197804,-6.4331562500000015,-2.692545178571429
774,2016-12-24,2016,51,-40.39408928571428,-8.352857142857133,-25.003750000000004,-25.130200892857143,-1.4773139285714294,-5.7325935515873025,-10.375614903846154,-6.857198161764707,2.123526678571428,-5.843866071428565,-10.894608035714281,-14.037114087301582,-10.247612293956042,-5.773833508403358,-3.0862269642857125,-24.325000000000003,-15.946854464285712,-14.246031746031747,-12.053555975274726,-8.929889443277311,-4.020407678571429
775,2017-01-01,2017,52,-53.11928125,-6.321093750000003,-10.420468749999998,-46.75668526785714,-12.725545178571428,-9.243885912698413,-13.464598076923078,-11.35384705882353,-0.7146017142857155,-7.336975446428568,-5.018733035714281,-12.013541170634916,-11.122427197802198,-7.028177258403359,-3.93606357142857,-17.712109375,-14.198979464285713,-14.30008382936508,-12.55026510989011,-9.582365546218488,-5.341490714285714
776,2017-01-09,2017,2,-53.38625,-13.9225,-21.355375000000002,-53.252765624999995,-29.015741607142854,-13.426463293650793,-16.623516346153846,-15.04509705882353,-3.587501714285714,-10.121796875000001,-10.112590178571425,-11.458441964285711,-12.251333447802198,-8.845059611344535,-5.128583571428569,-15.887921875,-23.54726875,-15.60314136904762,-14.056580013736266,-11.251093487394957,-7.272645714285715
777,2017-01-17,2017,3,-52.53392857142857,-15.218928571428574,-15.275535714285713,-52.96008928571428,-41.85997232142857,-18.294771329365076,-18.64357129120879,-17.705181092436973,-6.952308857142857,-14.570714285714287,-9.430050892857142,-12.342854166666665,-13.20561916208791,-9.909618434873947,-5.492225714285713,-18.31545535714286,-19.140275892857144,-15.7492251984127,-14.549368475274727,-12.241072478991597,-8.017862142857144
778,2017-01-25,2017,4,-44.826562499999994,-10.532812499999999,-4.880937500000002,-48.68024553571428,-48.852022321428564,-23.472510218253966,-19.650720329670328,-19.92641271008403,-9.903514214285714,-12.875870535714286,-10.869638392857143,-11.163152777777775,-13.256104739010985,-10.54201733193277,-5.867966785714285,-10.078236607142857,-15.387213392857143,-14.629621031746032,-13.857430975274728,-12.272267331932774,-7.85971392857143
779,2017-02-02,2017,5,-53.77625,-16.588125000000005,-15.826874999999998,-49.30140625,-51.52845446428571,-29.794524107142852,-22.132151098901097,-22.327221533613443,-12.856064214285714,-13.560468750000002,-12.516691964285716,-9.039559027777777,-12.644941277472526,-11.814936449579829,-6.677035535714285,-10.35390625,-13.551838392857144,-14.25929117063492,-14.310729052197804,-12.970127626050422,-8.27132642857143
780,2017-02-10,2017,6,-43.38875,-13.41075,-2.058,-48.582499999999996,-49.582348214285716,-37.73379990079365,-24.25874313186813,-24.154776680672267,-14.962564214285715,-14.999437500000003,-13.934623214285716,-11.8126185515873,-12.22127644230769,-12.648114758403361,-7.201305535714284,-8.942437499999999,-11.879344642857145,-17.30863244047619,-13.728432348901102,-12.986875787815125,-7.824746428571429
781,2017-02-18,2017,7,-41.14375,-18.56796875,-16.54296875,-42.26625,-47.13384821428572,-43.603908234126976,-26.752942651098902,-25.029514075630257,-16.794314214285713,-15.989359375,-14.863716964285715,-11.805545634920634,-13.091180288461537,-13.574865021008401,-7.435536785714285,-9.300484375,-10.916863392857142,-15.001128968253969,-13.927062156593406,-13.438268907563026,-8.829102678571429
782,2017-02-26,2017,8,-47.119642857142864,-17.966607142857146,-12.554821428571426,-44.13169642857143,-46.05099107142858,-47.74316716269841,-30.51392190934066,-25.934573949579836,-20.234671357142858,-18.267287946428574,-15.41325267857143,-13.431293650793652,-12.84629429945055,-14.050753676470588,-8.427358214285713,-14.548895089285713,-10.372720535714285,-13.768748015873017,-13.742250343406592,-13.360545168067226,-10.028924107142856
783,2017-03-06,2017,10,-24.118750000000002,-11.125999999999998,-0.17462499999999892,-35.619196428571435,-41.90942857142857,-45.93479613095238,-32.60935460164835,-26.08757983193277,-22.132371357142855,-14.546303571428572,-15.531890178571427,-13.739420634920638,-10.95595054945055,-13.262091911764703,-9.472508214285714,-6.364723214285712,-9.431458035714284,-11.00995634920635,-12.281848901098899,-12.786464285714287,-10.062774107142857
784,2017-03-14,2017,11,-20.874999999999996,-14.484285714285711,-15.080357142857146,-22.496875,-35.32917857142857,-42.35209821428572,-36.37394938186813,-26.38945903361345,-23.341971357142857,-12.805142857142854,-15.11112232142857,-14.646441964285714,-12.95834065934066,-13.001262079831932,-10.73045964285714,-7.627491071428572,-9.282154464285714,-11.527721726190476,-15.394651098901099,-13.107199579831931,-10.946508392857142
785,2017-03-22,2017,12,-9.223437500000001,-8.055468749999996,-2.626249999999999,-15.049218749999998,-28.49611607142857,-37.445119047619045,-37.982461881868126,-26.419122636554622,-23.418408857142857,-11.269877232142854,-14.040066071428573,-13.994549603174603,-12.144790178571425,-13.048100315126048,-11.16782125,-8.853303571428572,-9.395804464285714,-9.446707837301586,-12.726631868131866,-12.44046244747899,-11.11372267857143
786,2017-03-30,2017,13,-9.053749999999999,-12.288375000000002,-5.145875000000004,-9.13859375,-22.078116071428575,-32.6139880952381,-37.91995707417582,-27.05599543067227,-23.49793385714286,-10.171921874999999,-12.78414732142857,-13.66893253968254,-12.833520947802196,-12.526820903361344,-11.668074999999998,-3.8860625000000013,-7.116385714285715,-8.32118998015873,-11.303526098901099,-11.863315388655462,-11.145532678571428
787,2017-04-07,2017,14,-4.155000000000001,-9.618250000000003,-7.270625000000003,-6.604375,-13.4851875,-28.094925595238095,-35.132334821428564,-27.484046901260506,-23.145633857142858,-10.953312500000003,-11.114475892857142,-13.567314484126985,-12.93085885989011,-10.99257274159664,-12.254864999999997,-6.208250000000003,-6.05954642857143,-8.586710813492065,-9.939439560439562,-11.163949579831932,-11.27782767857143
788,2017-04-15,2017,15,-6.732812500000001,-12.706874999999997,-16.794375,-5.443906250000001,-10.008,-22.867876984126987,-31.56414491758242,-29.53096129201681,-22.922133857142857,-11.1625625,-11.430650892857141,-13.136064484126983,-13.422072802197802,-12.419258665966385,-12.793271249999998,-12.0325,-9.38349642857143,-8.694210813492065,-10.429740041208792,-13.645152310924368,-11.878671428571431
789,2017-04-23,2017,16,-12.212499999999999,-10.88196428571429,-29.311785714285715,-9.47265625,-8.2755,-19.403849206349207,-28.39693337912087,-30.936827468487394,-22.359705285714284,-11.794419642857143,-10.710186607142857,-12.855088293650793,-13.18818543956044,-11.963396271008401,-13.11602125,-23.053080357142857,-12.229782142857143,-11.722409226190477,-11.041771634615385,-13.174639705882353,-12.696371428571428
790,2017-05-01,2017,18,-27.03125,-24.535750000000004,-5.063750000000006,-19.621875,-11.8370625,-17.835793650793654,-26.435188873626377,-31.946529674369753,-22.171610285714287,-17.70885714285715,-14.00624285714286,-13.518175099206351,-13.904864010989014,-13.210506565126051,-13.70239125,-17.18776785714286,-12.717282142857146,-10.446940476190479,-10.256249656593408,-12.081551470588234,-12.343876428571429
791,2017-05-09,2017,19,-1.8375000000000057,-50.548392857142865,-32.30946428571428,-14.434375000000003,-10.393812500000001,-12.804444444444446,-23.12833791208791,-29.6784950105042,-21.384404285714286,-37.54207142857143,-21.65824642857143,-17.13837351190476,-16.982985576923078,-15.692596901260504,-14.742996964285712,-18.68660714285714,-18.15,-12.641900793650795,-12.366136332417584,-12.511299369747901,-13.238895
792,2017-05-17,2017,20,12.190624999999997,-1.4975000000000023,3.843125000000015,5.176562499999996,-7.124687500000002,-8.770069444444445,-18.053962912087915,-25.836735819327732,-20.267057142857144,-26.022946428571434,-20.034096428571434,-16.068540178571432,-15.82216826923077,-15.408856092436977,-14.04616125,-14.233169642857131,-15.927249999999997,-12.195484126984127,-10.85305940934066,-11.67226444327731,-12.700055714285714
793,2017-05-25,2017,21,19.14999999999999,-17.457375,-17.165499999999994,15.670312499999994,-1.9481250000000032,-4.322847222222224,-13.24328983516484,-21.569897584033615,-19.152290892857145,-9.4774375,-20.984196428571433,-16.398883432539687,-16.133447115384612,-15.616789915966388,-14.4540875,-6.66118749999999,-16.001474999999996,-12.427166666666665,-12.015174793956042,-11.425801207983193,-12.828244464285715
794,2017-06-02,2017,22,18.50625000000001,-19.436625000000006,-23.44825000000001,18.828125,4.195624999999998,-1.2417708333333346,-8.654828296703299,-17.39106355042017,-18.48296439285714,-18.447000000000003,-22.695128571428576,-17.66345634920635,-16.200266826923077,-15.864889705882357,-14.3855475,-20.306875,-14.828767857142855,-14.740722222222221,-12.546350274725274,-11.906549107142855,-13.167879464285715
795,2017-06-10,2017,23,10.064062499999991,-4.429062500000001,-8.244687500000012,14.28515625,11.614687499999997,0.8824305555555535,-4.256081730769233,-14.162203256302522,-18.205276892857146,-11.932843750000004,-18.673791071428575,-16.790199404761907,-15.158917239010988,-15.505845588235294,-13.134691249999998,-15.84646875000001,-15.464955357142856,-15.085034722222222,-12.214801510989012,-12.10441675420168,-12.731273214285714
796,2017-06-18,2017,24,9.87142857142858,-18.000178571428563,-20.40589285714286,9.967745535714286,13.956473214285714,2.440922619047618,-1.6414526098901103,-10.418222163865547,-18.93300903571429,-11.214620535714282,-12.164148214285714,-17.721524801587304,-15.687700206043957,-15.588907563025213,-14.316569821428574,-14.325290178571436,-13.084241071428574,-16.54450892857143,-13.771052884615388,-12.373770745798321,-14.562951785714288
797,2017-06-26,2017,26,6.836249999999993,-15.602874999999997,-14.870125000000002,8.353839285714287,12.885598214285713,3.9485962301587287,0.4901820054945045,-7.463810399159664,-19.127048035714285,-16.80152678571428,-14.985223214285714,-18.04330257936508,-15.773745535714287,-15.717856092436975,-14.19541982142857,-17.63800892857143,-16.826891071428577,-16.330703373015876,-13.754881181318684,-13.127425157563026,-13.665336785714285
798,2017-07-04,2017,27,30.591071428571425,-4.439285714285717,26.80285714285715,18.71366071428571,15.1738125,8.70454861111111,3.552836538461537,-3.244115021008405,-17.508752678571433,-10.021080357142857,-12.381605357142856,-17.327449404761907,-15.495577609890109,-14.886757090336136,-14.23959625,5.966366071428574,-8.033219642857144,-10.095743055555554,-11.491103708791208,-10.577670693277312,-11.6473725
799,2017-07-12,2017,28,38.45,4.013593749999998,-6.786562499999995,34.520535714285714,19.1625625,15.980243055555555,7.206971153846153,1.7893933823529402,-14.354989107142858,-0.2128459821428592,-7.691561607142856,-14.15530009920635,-14.241580013736264,-13.593804096638655,-13.744938214285714,10.008147321428577,-4.700882142857144,-10.287166666666666,-11.61731043956044,-10.238361344537816,-10.918684999999998
800,2017-07-20,2017,29,18.787499999999994,-1.4941249999999968,-22.650999999999996,28.61875,20.907249999999998,18.27190972222222,8.971778846153844,4.31329044117647,-11.478717857142861,1.2597343750000007,-7.104574107142855,-8.704825892857142,-13.616647321428571,-13.027223214285714,-13.551859464285714,-14.718781249999996,-7.58214464285714,-9.214003968253968,-12.800416208791209,-11.560501050420168,-11.407906249999998
801,2017-07-28,2017,30,-1.8512500000000074,-3.804000000000002,-17.847500000000004,8.468124999999993,18.562714285714282,16.711701388888887,9.347283653846151,5.432334558823527,-9.417317857142859,-2.6490624999999994,-4.265338392857143,-8.96110367063492,-12.931810782967032,-12.398971113445379,-13.147119464285716,-20.24925,-7.070466071428569,-11.624073412698415,-12.881425824175825,-11.723274159663866,-11.26759125
802,2017-08-05,2017,31,-15.5,-1.4746875000000017,-12.359062500000007,-8.675625000000004,14.095464285714282,12.86170138888889,9.094399038461535,5.0631249999999985,-7.935960714285716,-2.639343750000002,-1.4397008928571438,-7.1852495039682545,-12.208174107142856,-12.011866334033614,-12.597349821428573,-15.103281250000006,-6.568253571428571,-11.090024801587303,-11.577370192307692,-12.295792542016807,-11.15093232142857
803,2017-08-13,2017,32,-20.985714285714288,-1.196071428571429,-1.5592857142857213,-18.242857142857144,3.7801071428571404,8.473705357142855,9.559440247252743,4.361244747899158,-6.982326785714287,-1.3353794642857153,-0.7910580357142862,-5.158521329365079,-10.412814217032965,-11.359377888655462,-12.223880178571427,-6.959174107142864,-12.240682142857144,-8.657917658730161,-11.307796016483518,-12.084816701680673,-11.018066250000002
804,2017-08-21,2017,34,-22.035000000000004,-2.923000000000002,-3.3245000000000005,-21.510357142857146,-8.31689285714286,4.907142857142856,8.0057864010989,3.309480042016805,-5.7126767857142875,-2.0595357142857154,-2.178376785714286,-4.991181051587301,-6.749322458791209,-10.965539653361347,-11.677275178571431,-2.441892857142861,-11.548269642857147,-8.111230158730159,-9.07818337912088,-11.852691701680673,-10.51797125
805,2017-08-29,2017,35,-30.375,-3.033928571428575,-6.65839285714285,-26.205000000000002,-18.14939285714286,0.4353174603174573,4.731507554945053,1.9187631302520984,-5.192126785714288,-2.9784642857142885,-2.486337500000002,-3.3282643849206357,-6.867509271978022,-10.396542804621852,-11.262202321428575,-4.991446428571425,-8.349748214285716,-6.583730158730159,-9.885992445054947,-11.256457457983192,-10.701986964285716
806,2017-09-06,2017,36,-17.203125,-4.45703125,8.999375,-23.7890625,-21.21976785714286,-2.2357242063492087,1.9351133241758238,1.6251969537815105,-4.234501785714287,-3.7454799107142875,-2.6169437500000017,-2.089837301587303,-5.8674828296703305,-10.01860556722689,-10.697764821428573,1.1704910714285752,-2.9803732142857156,-3.9315634920634914,-7.873309752747255,-9.002859768907562,-9.680293214285717
807,2017-09-14,2017,37,-4.501250000000001,0.8372499999999974,18.958125000000003,-10.8521875,-19.020017857142857,-6.134871031746034,0.16530563186812927,2.9504910714285693,-2.529766071428573,-1.8098906250000013,-2.1545562500000015,-1.5035555555555566,-4.307953983516484,-8.526076155462185,-9.945610535714287,13.978750000000002,3.2830642857142864,-4.803200396825397,-4.611280906593408,-7.589808298319326,-8.419775357142859
808,2017-09-22,2017,38,8.5,15.738999999999997,16.44925,1.9993749999999997,-13.122874999999999,-9.46264880952381,0.044993131868131024,3.5585793067226876,-1.2250160714285727,8.288124999999997,1.2324580357142836,-0.2007326388888902,-2.756564560439561,-4.626817752100841,-8.871010535714285,17.7036875,6.8847714285714305,-2.221443452380953,-2.711747252747252,-4.721648634453781,-7.754820357142858
809,2017-09-30,2017,39,5.729687499999999,17.840781250000006,4.326718750000005,7.1148437499999995,-7.5699375,-10.913516865079366,-0.27360233516483723,3.178524159663864,-0.16082857142857285,16.789890625,5.3852142857142855,1.9475902777777767,0.00043234890109835955,-3.489271796218487,-7.578007857142859,10.387984375000002,8.415015178571432,0.7760808531746027,-0.8092386675824168,-4.6932019432773115,-6.978537321428571
810,2017-10-08,2017,40,-21.210714285714282,4.524285714285718,-9.006785714285716,-7.7405133928571415,-5.737080357142856,-13.064568452380952,-2.4310611263736277,0.8043644957983185,-0.6403196428571445,11.182533482142862,6.896857142857144,2.8729553571428568,1.5486754807692302,-2.196232930672269,-7.074817678571428,-2.3400334821428554,7.945336607142858,1.7583824404761903,-0.35821256868131796,-4.213277573529413,-7.233758750000001
811,2017-10-16,2017,42,-32.74265,-22.83325,-28.734000000000005,-26.97668214285714,-8.844985357142857,-14.980418452380952,-7.302885851648352,-2.21027668067227,-1.5878756428571443,-9.154482142857141,3.2216133928571438,0.4997817460317459,0.13375515109890082,-2.396034401260504,-7.496612678571429,-18.87039285714286,0.39866160714285714,-0.06105505952380952,-4.630278502747253,-4.524204044117647,-8.17728375
812,2017-10-24,2017,43,-43.205553571428574,-23.93089285714285,-29.915357142857143,-37.97410178571428,-16.58584607142857,-17.449289484126982,-13.584082280219778,-5.343783508403362,-3.149897785714287,-23.382071428571425,-1.732015178571426,-2.0263095238095232,-2.015820741758241,-3.543200892857142,-8.069118392857142,-29.324678571428574,-9.376034821428572,-3.2117296626984118,-6.409416552197802,-5.79894931722689,-9.083073035714287
813,2017-11-01,2017,44,-47.49415625,-18.309218750000003,-34.26078125,-45.349854910714285,-27.784677321428568,-20.27808462301587,-18.682671222527475,-8.718229674369748,-4.780351535714288,-21.120055803571425,-8.541658928571426,-3.7358893849206347,-3.3092894917582423,-3.5613797268907565,-8.293212142857143,-32.08806919642857,-19.51804107142857,-6.649094246031745,-7.302476648351649,-6.613942752100841,-9.781729285714288
814,2017-11-09,2017,45,-58.13533749999999,-46.00025000000001,-49.351125,-52.814746875,-40.55768232142857,-23.362566567460316,-23.012216414835166,-12.540087762605042,-6.617265035714286,-32.154734375000004,-21.309865178571428,-8.509925099206349,-6.555154876373627,-5.349460609243698,-9.69794357142857,-41.805953125,-30.253609821428576,-11.39273115079365,-9.725832417582419,-8.642236869747899,-10.583302857142858
815,2017-11-17,2017,46,-60.08941250000001,-44.17512500000001,-53.107375000000005,-59.112375,-48.33342196428571,-28.12770962301587,-26.44217122252747,-17.87423387605042,-7.939591535714287,-45.08768750000001,-31.049747321428573,-12.923046626984126,-9.839803914835166,-7.686862920168069,-10.483518571428572,-51.22925000000001,-39.07372767857144,-18.293481150793653,-12.860317994505495,-13.342838760504204,-12.505047857142856
816,2017-11-25,2017,47,-54.778125,-60.52546875,-47.03484374999999,-57.433768750000006,-52.74051696428571,-33.71402906746032,-29.041587431318682,-23.3582412289916,-10.057216535714288,-52.350296875000005,-38.58819107142857,-19.74112648809524,-14.403603708791211,-11.48327836134454,-10.882601607142858,-50.071109375,-42.73389642857143,-25.626033234126982,-16.35843784340659,-15.710384716386557,-13.094063035714287
