date,y,x,year,week,cyclostationary_mean_HS,cyclostationary_mean_HS_1w,cyclostationary_mean_HS_4w,cyclostationary_mean_HS_8w,cyclostationary_mean_HS_12w,cyclostationary_mean_HS_16w,cyclostationary_mean_HS_24w,cyclostationary_mean_HS_46w
2000-02-04,46.25,9.0,2000,5,-0.052261375,-0.02729270985,-0.031525011925,-0.031525011925,-0.031525011925,-0.031525011925,-0.031525011925,-0.031525011925
2000-02-04,46.0,8.0,2000,5,0.015214011,0.027657844,0.01636638855,0.01636638855,0.01636638855,0.01636638855,0.01636638855,0.01636638855
2000-02-04,46.0,8.25,2000,5,-0.062539056,-0.036832488999999996,-0.04390114925,-0.04390114925,-0.04390114925,-0.04390114925,-0.04390114925,-0.04390114925
2000-02-04,46.0,8.5,2000,5,-0.015013725,-0.00776100553,-0.011948520515,-0.011948520515,-0.011948520515,-0.011948520515,-0.011948520515,-0.011948520515
2000-02-12,46.5,8.5,2000,6,0.029960006,0.0210330035,0.005133613799999999,0.005133613799999999,0.005133613799999999,0.005133613799999999,0.005133613799999999,0.005133613799999999
2000-02-12,46.5,8.75,2000,6,0.020811513,0.012905813700000001,-0.00011386291999999978,-0.00011386291999999978,-0.00011386291999999978,-0.00011386291999999978,-0.00011386291999999978,-0.00011386291999999978
2000-02-12,46.5,9.0,2000,6,0.0069001764,0.0008132606999999999,-0.00832417612,-0.00832417612,-0.00832417612,-0.00832417612,-0.00832417612,-0.00832417612
2000-02-12,46.25,8.0,2000,6,0.055737004,0.0501370285,0.037361395480000004,0.037361395480000004,0.037361395480000004,0.037361395480000004,0.037361395480000004,0.037361395480000004
2000-02-12,46.25,8.25,2000,6,0.005421281,-0.0007767676499999998,-0.012411537660000003,-0.012411537660000003,-0.012411537660000003,-0.012411537660000003,-0.012411537660000003,-0.012411537660000003
2000-02-12,46.25,8.5,2000,6,-0.062708095,-0.0632041245,-0.053281730400000005,-0.053281730400000005,-0.053281730400000005,-0.053281730400000005,-0.053281730400000005,-0.053281730400000005
2000-02-12,46.25,8.75,2000,6,-0.0887389,-0.08412286499999999,-0.0624384442,-0.0624384442,-0.0624384442,-0.0624384442,-0.0624384442,-0.0624384442
2000-02-12,46.25,9.0,2000,6,-0.06852746,-0.0603944175,-0.03892550154,-0.03892550154,-0.03892550154,-0.03892550154,-0.03892550154,-0.03892550154
2000-02-12,46.0,8.0,2000,6,0.014653727,0.014933868999999999,0.016023856240000002,0.016023856240000002,0.016023856240000002,0.016023856240000002,0.016023856240000002,0.016023856240000002
2000-02-12,46.0,8.25,2000,6,-0.0709105,-0.066724778,-0.0493030194,-0.0493030194,-0.0493030194,-0.0493030194,-0.0493030194,-0.0493030194
2000-02-12,46.0,8.5,2000,6,-0.012913734,-0.0139637295,-0.012141563212,-0.012141563212,-0.012141563212,-0.012141563212,-0.012141563212,-0.012141563212
2000-02-20,46.5,8.5,2000,7,0.05096814,0.040464073,0.017601355699999998,0.012772701499999999,0.012772701499999999,0.012772701499999999,0.012772701499999999,0.012772701499999999
2000-02-20,46.5,8.75,2000,7,0.044103354,0.0324574335,0.01145940108,0.007255673233333333,0.007255673233333333,0.007255673233333333,0.007255673233333333,0.007255673233333333
2000-02-20,46.5,9.0,2000,7,0.03295827,0.0199292232,0.002028295479999999,-0.0014437684333333336,-0.0014437684333333336,-0.0014437684333333336,-0.0014437684333333336,-0.0014437684333333336
2000-02-20,46.25,8.0,2000,7,0.08074942,0.068243212,0.04928789708,0.04459273290000001,0.04459273290000001,0.04459273290000001,0.04459273290000001,0.04459273290000001
2000-02-20,46.25,8.25,2000,7,0.028297842,0.016859561500000002,-0.002168202260000001,-0.0056266410500000015,-0.0056266410500000015,-0.0056266410500000015,-0.0056266410500000015,-0.0056266410500000015
2000-02-20,46.25,8.5,2000,7,-0.065639526,-0.06417381050000001,-0.056821709600000006,-0.055341363000000005,-0.055341363000000005,-0.055341363000000005,-0.055341363000000005,-0.055341363000000005
2000-02-20,46.25,8.75,2000,7,-0.103826106,-0.09628250299999999,-0.07300352539999999,-0.06933638783333333,-0.06933638783333333,-0.06933638783333333,-0.06933638783333333,-0.06933638783333333
2000-02-20,46.25,9.0,2000,7,-0.078563236,-0.073545348,-0.04825005513999999,-0.04553179061666666,-0.04553179061666666,-0.04553179061666666,-0.04553179061666666,-0.04553179061666666
2000-02-20,46.0,8.0,2000,7,0.026551053,0.02060239,0.018869137640000002,0.017778389033333335,0.017778389033333335,0.017778389033333335,0.017778389033333335,0.017778389033333335
2000-02-20,46.0,8.25,2000,7,-0.09236848,-0.08163949000000001,-0.06106718440000001,-0.056480596166666674,-0.056480596166666674,-0.056480596166666674,-0.056480596166666674,-0.056480596166666674
2000-02-20,46.0,8.5,2000,7,-0.013655089,-0.0132844115,-0.012598519212,-0.01239381751,-0.01239381751,-0.01239381751,-0.01239381751,-0.01239381751
2000-02-28,46.5,8.5,2000,9,0.01330483,0.032136485,0.024291196300000005,0.012848719857142856,0.012848719857142856,0.012848719857142856,0.012848719857142856,0.012848719857142856
2000-02-28,46.5,8.75,2000,9,0.037533313,0.0408183335,0.02447230508,0.011581050342857143,0.011581050342857143,0.011581050342857143,0.011581050342857143,0.011581050342857143
2000-02-28,46.5,9.0,2000,9,0.07155448,0.052256375,0.02438992228,0.00898455277142857,0.00898455277142857,0.00898455277142857,0.00898455277142857,0.00898455277142857
2000-02-28,46.25,8.0,2000,9,0.07659106,0.07867024,0.0640384106,0.04916392248571429,0.04916392248571429,0.04916392248571429,0.04916392248571429,0.04916392248571429
2000-02-28,46.25,8.25,2000,9,0.047429472,0.037863657,0.01706158534,0.0019528036714285704,0.0019528036714285704,0.0019528036714285704,0.0019528036714285704,0.0019528036714285704
2000-02-28,46.25,8.5,2000,9,-0.0633136,-0.064476563,-0.05527288560000001,-0.05648025400000001,-0.05648025400000001,-0.05648025400000001,-0.05648025400000001,-0.05648025400000001
2000-02-28,46.25,8.75,2000,9,-0.11390628,-0.108866193,-0.08236996640000001,-0.07570351528571428,-0.07570351528571428,-0.07570351528571428,-0.07570351528571428,-0.07570351528571428
2000-02-28,46.25,9.0,2000,9,-0.08591237,-0.082237803,-0.057517697140000004,-0.05130044481428571,-0.05130044481428571,-0.05130044481428571,-0.05130044481428571,-0.05130044481428571
2000-02-28,46.0,8.0,2000,9,0.043828115,0.035189584,0.028069716600000006,0.021499778457142855,0.021499778457142855,0.021499778457142855,0.021499778457142855,0.021499778457142855
2000-02-28,46.0,8.25,2000,9,-0.10483818,-0.09860333,-0.0683564276,-0.06338882242857144,-0.06338882242857144,-0.06338882242857144,-0.06338882242857144,-0.06338882242857144
2000-02-28,46.0,8.5,2000,9,-0.01242464,-0.013039864500000001,-0.010903094812,-0.012398220722857142,-0.012398220722857142,-0.012398220722857142,-0.012398220722857142,-0.012398220722857142
2000-03-07,46.5,8.5,2000,10,0.037950426,0.025627628,0.028857880600000003,0.015986433125,0.015986433125,0.015986433125,0.015986433125,0.015986433125
2000-03-07,46.5,8.75,2000,10,0.06447041,0.0510018615,0.03438374088,0.018192220300000003,0.018192220300000003,0.018192220300000003,0.018192220300000003,0.018192220300000003
2000-03-07,46.5,9.0,2000,10,0.10512236,0.08833842,0.042252326279999995,0.021001778675,0.021001778675,0.021001778675,0.021001778675,0.021001778675
2000-03-07,46.25,8.0,2000,10,0.087896466,0.082243763,0.0691022006,0.054005490425,0.054005490425,0.054005490425,0.054005490425,0.054005490425
2000-03-07,46.25,8.25,2000,10,0.077522784,0.062476128,0.030339312539999996,0.0113990512125,0.0113990512125,0.0113990512125,0.0113990512125,0.0113990512125
2000-03-07,46.25,8.5,2000,10,-0.04537724,-0.05434542,-0.060147723,-0.055092377250000005,-0.055092377250000005,-0.055092377250000005,-0.055092377250000005,-0.055092377250000005
2000-03-07,46.25,8.75,2000,10,-0.101700544,-0.107803412,-0.097535732,-0.07895314387499999,-0.07895314387499999,-0.07895314387499999,-0.07895314387499999,-0.07895314387499999
2000-03-07,46.25,9.0,2000,10,-0.07103439,-0.07847338000000001,-0.07125976619999999,-0.0537671879625,-0.0537671879625,-0.0537671879625,-0.0537671879625,-0.0537671879625
2000-03-07,46.0,8.0,2000,10,0.057383254,0.0506056845,0.031526031999999996,0.0259852129,0.0259852129,0.0259852129,0.0259852129,0.0259852129
2000-03-07,46.0,8.25,2000,10,-0.07999423,-0.092416205,-0.0821300892,-0.065464498375,-0.065464498375,-0.065464498375,-0.065464498375,-0.065464498375
2000-03-07,46.0,8.5,2000,10,-0.002501227,-0.0074629335,-0.011301683000000002,-0.0111610965075,-0.0111610965075,-0.0111610965075,-0.0111610965075,-0.0111610965075
2000-03-15,46.5,8.5,2000,11,0.017977595,0.0279640105,0.030032199400000004,0.016207673333333332,0.016207673333333332,0.016207673333333332,0.016207673333333332,0.016207673333333332
2000-03-15,46.5,8.75,2000,11,0.023992538,0.04423147400000001,0.0381822256,0.018836700044444446,0.018836700044444446,0.018836700044444446,0.018836700044444446,0.018836700044444446
2000-03-15,46.5,9.0,2000,11,0.041920304,0.073521332,0.05169111808,0.023326059266666664,0.023326059266666664,0.023326059266666664,0.023326059266666664,0.023326059266666664
2000-03-15,46.25,8.0,2000,11,0.068124175,0.07801032050000001,0.073819625,0.055574233155555555,0.055574233155555555,0.055574233155555555,0.055574233155555555,0.055574233155555555
2000-03-15,46.25,8.25,2000,11,0.035063624,0.056293204,0.038747000600000005,0.014028448188888888,0.014028448188888888,0.014028448188888888,0.014028448188888888,0.014028448188888888
2000-03-15,46.25,8.5,2000,11,-0.085695446,-0.065536343,-0.0645467814,-0.058492718222222226,-0.058492718222222226,-0.058492718222222226,-0.058492718222222226,-0.058492718222222226
2000-03-15,46.25,8.75,2000,11,-0.13002318,-0.115861862,-0.10763900199999998,-0.08462759233333333,-0.08462759233333333,-0.08462759233333333,-0.08462759233333333,-0.08462759233333333
2000-03-15,46.25,9.0,2000,11,-0.08552582,-0.078280105,-0.07791265519999999,-0.057295924855555555,-0.057295924855555555,-0.057295924855555555,-0.057295924855555555,-0.057295924855555555
