SUBID,LONGITUDE,LATITUDE
9558848,-2.5667,39.5417
9559035,-6.8817,38.1
9558705,-3.225,38.8958
9558598,-3.9208,39.0833
9558677,-2.8592,38.9458
9556329,-3.2642,39.7108
9559223,-6.9525,39.0792
9539178,-7.8433,37.8542
9558689,-3.3833,38.6592
9539750,-7.4408,37.5917
9539108,-7.6875,38.4825
9540106,-7.3725,37.8083
9558853,-2.9892,39.0175
9559169,-6.5058,38.3292
9559054,-6.8275,39.2042
9559176,-6.9042,39.1208
9558986,-3.3525,39.05
9558827,-3.0658,39.1475
9539740,-7.4708,37.7167
9558556,-3.5592,38.7942
9539590,-7.7092,37.8192
9559016,-3.0692,39.3142
9559144,-4.8608,38.75
9556672,-3.3208,39.6192
9558760,-3.8058,39.0667
9559450,-4.6583,38.5333
9559180,-5.2808,38.6275
9559187,-6.6125,38.3442
9538867,-7.6083,38.3692
9559155,-6.1167,38.5858
9558927,-4.295,39.2142
9556557,-3.0992,39.63
9559125,-4.825,38.6625
9559216,-6.7875,38.2625
9558833,-3.2758,39.2708
9559108,-6.2358,38.7042
9556673,-3.2125,39.5625
9559064,-5.1875,38.6625
9558788,-4.2292,39.1083
9558854,-3.6558,38.7917
9558876,-3.6242,39.1125
9558958,-4.1575,39.05
9539999,-7.5142,37.6333
9559221,-6.2583,38.775
9559287,-6.9625,38.9458
9558591,-3.9442,38.8542
9558947,-2.6175,39.3583
9559311,-5.1083,38.7342
9559142,-6.1925,38.8058
9558859,-2.5942,39.2208
9559430,-4.9525,38.7083
9556408,-3.4092,39.5925
9539348,-7.1742,38.1358
9556504,-3.3042,39.4417
9558887,-2.8108,39.3558
9539167,-7.4092,38.1417
9558985,-3.2908,39.3542
9558845,-2.8475,39.35
9558822,-2.8658,39.4592
9558700,-3.0842,39.3792
9559485,-5.0808,38.7808
9558934,-3.1792,39.3192
9500234,-5.0393,38.8825
9558969,-3.2908,39.2833
9500222,-5.4614,38.9363
9559102,-5.4942,38.8667
9559312,-5.6208,38.9375
9558948,-3.3158,39.3075
9558918,-3.3242,39.2625
9558585,-3.4408,39.25
9558999,-3.6175,39.2242
9558584,-3.6975,39.1042
9558692,-3.755,39.1508
9558704,-3.875,39.025
9001175,-3.9557,39.0542
9001174,-4.0622,39.0775
9558628,-4.05,38.9792
9558754,-4.0592,38.9125
9558946,-4.1475,38.8958
9558672,-4.3608,38.9917
9558773,-4.4675,38.9858
9558543,-4.4958,39.0725
9559173,-4.8325,39.2206
9500323,-4.8825,39.3357
9500328,-5.0217,39.405
9559110,-5.0812,39.3375
9500947,-5.1422,39.22
9559360,-5.225,39.1292
9500946,-5.3449,39.0626
9500688,-5.5692,39.0
9500673,-5.9333,38.9861
9559213,-6.0142,38.8975
9559128,-6.1175,38.9392
9559123,-6.1575,39.0083
9559037,-6.3133,38.8375
9559234,-6.2692,38.9525
9559168,-6.4975,38.8833
9559275,-6.5592,38.8875
9559039,-6.695,38.8708
9559491,-6.7408,38.8875
9559496,-6.7908,38.9167
9559444,-6.8158,38.9167
9559475,-6.8692,38.9642
9559199,-6.9558,38.8917
9559393,-6.9958,38.8417
9539251,-7.1208,38.7842
9538530,-7.2825,38.6121
9500865,-7.4308,38.3363
9539404,-7.4758,38.1833
9538913,-7.5475,38.1583
9538858,-7.6325,38.0958
9539132,-7.6358,37.9975
9538926,-7.64,37.8833
9538854,-7.6375,37.8125
9540127,-7.6167,37.7542
9539927,-7.6375,37.6792
9539986,-7.5775,37.6
9539860,-7.5525,37.5608
9540184,-7.5108,37.5375
9539672,-7.4708,37.4842
9540254,-7.4,37.3725
9540007,-7.3442,37.3417
9540215,-7.3658,37.2375
9536323,-8.2658,43.3442
9523645,-1.2417,44.3375
9552541,-3.1458,48.5008
9552613,-2.9808,48.575
9551881,-3.1525,48.7658
9601405,40.9108,41.0608
9609153,39.8275,40.875
9701384,18.2592,39.9492
9001365,24.9125,41.2076
9787914,25.0208,41.2692
9787857,25.0417,41.1334
9787589,25.1808,41.15
9787880,25.3033,41.1542
9735354,22.3492,37.9875
9536337,-7.6775,43.6042
9714334,32.7508,34.9025
9714300,32.6783,34.8975
9722992,29.2333,37.0042
9723006,29.3958,37.2025
9723300,29.5533,37.3492
9723313,29.6608,37.3292
9723454,29.3942,37.0083
9723517,29.9542,37.0208
9723797,29.2642,37.5375
9723887,28.9925,37.1025
9723954,29.5008,37.4958
9722940,29.7,37.1375
9723651,29.5092,37.1083
9722888,29.3792,37.3958
9723957,29.55,37.2025
9723816,29.4375,37.2875
9723825,29.3325,37.2858
9723862,29.1625,37.1958
9723523,29.0758,37.0042
9723748,28.8958,36.97
9515854,8.6925,57.05
9500151,-3.4208,48.0875
9551776,-3.6992,48.0658
9552398,-3.5208,48.0875
9552171,-3.4658,47.95
9551896,-3.5142,47.8583
9536347,-8.7592,42.6225
9749050,35.0842,32.4625
9771609,15.6442,41.8858
9745002,13.8708,45.3875
9745131,13.5758,45.4308
9701369,17.1692,40.6292
9740634,12.5508,46.2425
9740779,12.4158,46.0592
9740785,12.7692,46.1892
9740821,12.3042,45.89
9740828,12.5108,45.9958
9745770,12.5458,45.7292
9740728,12.6358,45.9708
9741070,12.5875,45.8458
9745122,12.6875,45.7392
9601337,28.2442,41.35
9601433,28.4525,41.3092
9779368,11.7967,42.4392
9551861,-2.8,47.5292
9617425,33.9242,45.4792
9618318,34.0025,45.2792
9617594,34.0675,45.4833
9617712,34.2042,45.4692
9617732,34.0975,45.6083
9616445,34.0025,45.7333
9616846,33.785,45.9183
9701345,17.6192,40.4208
9000606,11.5279,42.7009
9000599,11.4158,42.6358
9779355,11.2925,42.575
9758732,28.215,41.1492
9609235,38.9333,40.7833
9758733,27.9358,41.1083
9752809,-4.2925,36.8975
9752928,-4.1392,37.0092
9752866,-4.1158,36.8475
9600724,37.1632,45.3342
9600904,37.2619,45.2164
9613478,37.0375,45.3292
9613343,37.2792,45.2292
9601466,37.1421,45.2901
9607445,40.5825,40.6417
9607740,40.7742,40.7158
9608895,40.5167,40.7842
9609222,40.3967,40.9483
9616868,33.4225,45.7208
9770702,15.6575,40.8458
9771065,15.3758,40.9
9771578,15.9867,41.0875
9771671,15.7658,40.9625
9771811,15.4975,40.9417
9771123,15.5992,41.0708
9700027,15.8642,41.0667
9771157,15.9225,41.1458
9771083,16.0758,41.1708
9771628,16.1292,41.1742
9752756,-3.2542,36.9908
9752792,-3.5308,36.9583
9752600,-3.4033,36.9358
9752880,-3.5625,36.8083
9616872,33.75,46.0408
9543230,-2.5675,59.2458
9701296,17.3208,40.8542
9000237,28.4408,37.2208
9766274,28.3792,36.9751
9748884,35.0342,31.9675
9748899,35.0308,32.1708
9749012,34.905,31.9217
9749229,35.2608,32.0333
9749139,34.8025,32.0208
9748860,34.8683,32.1083
9723991,28.7042,38.4875
9724005,28.7458,38.3758
9724010,28.8325,38.9508
9724055,29.5042,39.0
9724073,28.8992,38.1858
9724136,28.8675,38.5042
9724149,28.5072,38.1583
9724178,28.75,38.925
9724209,29.0325,38.5333
9724211,29.3708,38.8192
9724263,28.5658,38.115
9724300,29.5342,38.8592
9724302,29.1917,38.8542
9724383,29.3658,38.6942
9724399,28.9742,38.9008
9762564,28.5383,39.0042
9762699,28.1292,38.9242
9762716,28.0325,39.0958
9762993,27.625,38.9992
9763117,27.6333,38.3667
9763283,27.5042,38.8425
9763489,27.9692,38.9333
9763590,28.3067,39.0167
9763761,27.5242,38.4167
9700268,28.8402,38.1553
9724122,28.7808,38.2208
9724187,28.835,38.2975
9724285,28.8725,38.7858
9763350,28.2075,38.8167
9762389,28.6767,38.8292
9723989,29.4183,39.0083
9700012,28.6035,38.2375
9763339,27.75,38.9458
9724115,29.2858,38.9608
9763711,28.625,38.3725
9763542,27.9658,38.7867
9762767,27.7842,38.7592
9761986,28.4833,38.4225
9724280,29.1458,38.7675
9724314,29.0942,38.7333
9762019,28.3292,38.425
9762581,27.8308,38.8575
9762219,28.1208,38.4475
9724378,28.9042,38.6158
9762444,28.0342,38.425
9762165,27.6958,38.7508
9724215,28.7892,38.6008
9762576,28.5275,38.6125
9700728,28.4392,38.8034
9763009,28.3208,38.6967
9763823,28.2542,38.5917
9763294,28.1558,38.6333
9700402,28.0358,38.6199
9762804,27.9042,38.5083
9763507,27.6992,38.5167
9763811,27.4825,38.5783
9762233,27.4242,38.6125
9762704,27.4025,38.7592
9762857,27.3608,38.6583
9761981,26.8792,38.6475
9410928,13.0708,55.8825
9701762,17.8042,40.5908
9701283,17.4875,40.6925
9501969,6.7858,53.0058
9501819,6.9333,53.2467
9432466,18.6025,57.325
9582384,-6.0625,56.5467
9586740,-6.3375,56.9933
9546550,-2.7675,55.05
9547203,-2.8325,55.2058
9547269,-3.1242,55.2542
9546835,-3.0433,55.0417
9613589,37.5842,45.235
9601525,37.4932,45.2764
9761924,26.5433,38.4958
9748802,35.505,33.7458
9701255,17.08,39.3392
9511675,8.6892,54.3408
9001547,14.4175,45.5171
9740608,14.1425,45.6808
9745052,13.8458,45.6875
9779407,10.3992,42.8142
9500318,-5.6242,56.7957
9586198,-5.6008,56.7583
9589422,-5.6658,56.8042
9500311,-5.5825,56.7971
9582356,-5.7192,56.8592
9745050,12.2492,44.6692
9000610,12.0158,42.57
9744687,12.0075,42.6442
9779314,12.0417,42.375
9000611,11.9288,42.592
9000608,11.9122,42.4725
9779223,11.8667,42.3617
9779504,11.7917,42.3058
9754257,36.3533,36.825
9608842,39.7342,40.7292
9608938,39.4425,40.725
9609061,39.6325,40.7008
9609036,39.7492,40.8625
9609145,39.7575,40.9608
9776100,14.3525,45.4158
9410998,12.0033,55.5925
9555541,-1.995,50.6375
9735374,23.2425,39.2442
9566658,1.695,49.8042
9566907,1.5292,49.9875
9586637,-5.1392,57.9775
9616713,33.6658,46.0725
9745014,13.8333,45.2025
9616519,34.8792,46.9025
9617302,35.1558,46.7192
9616900,35.2125,46.55
9616714,35.0142,46.6292
9601546,41.2867,41.1676
9616709,33.8633,45.7175
9613680,37.7642,45.3592
9600910,37.6986,45.4412
9601540,37.6658,45.2258
9601543,37.9375,45.2858
9770368,16.3292,40.4708
9701227,16.5658,40.3525
9752464,-2.9033,37.2158
9752505,-2.4642,37.0917
9752977,-2.7583,36.9833
9753082,-2.5367,37.1208
9000898,-2.6425,37.1466
9000897,-2.5892,37.0333
9752742,-2.4283,36.8958
9523709,-0.8783,45.2958
9432425,18.3208,57.1375
9701215,17.2017,40.4825
9616758,33.5575,45.7083
9774506,15.4467,44.1908
9774808,15.6342,44.1833
9775792,15.555,44.1417
9775865,15.7667,44.2542
9776038,16.0167,44.1775
9776174,15.6667,44.3167
9774989,15.9875,44.2825
9774453,15.8908,44.1583
9776214,15.7167,44.2
9701213,15.6092,44.0583
9718809,8.4058,40.4358
9701631,17.775,40.4375
9701198,18.0167,40.2042
9616740,34.8408,46.4
9500751,-9.7847,54.1973
9519315,-9.6275,54.1142
9531012,-7.8642,54.6708
9531109,-7.2875,54.8625
9531124,-7.2808,54.5125
9531343,-8.0292,54.8417
9531781,-7.5308,54.6208
9532207,-7.1208,54.575
9532307,-7.0442,54.7208
9532440,-7.675,54.8583
9531326,-7.7392,54.7833
9531996,-7.5208,54.7917
9531670,-7.3175,54.6558
9531771,-7.4083,54.7083
9532053,-7.4325,54.7708
9531590,-7.4642,54.925
9600757,31.0758,46.9343
9600774,30.9976,47.0017
9600786,31.1892,46.8505
9600789,31.1265,46.7949
9604679,30.7667,47.0625
9604822,30.81,47.3458
9604841,30.9025,47.3208
9607920,30.2267,47.5542
9607927,30.4858,47.3008
9607994,29.7825,47.8208
9607995,29.7333,47.7417
9608094,30.1408,47.7725
9611969,31.0316,46.8741
9612005,31.0355,47.0913
9612588,31.0858,46.7583
9612681,31.1625,47.1708
9612685,31.2292,46.8775
9612725,31.0542,46.8442
9611884,30.9392,47.0208
9612559,31.0958,47.0158
9608447,30.4525,47.4192
9608446,30.0325,47.7425
9608119,30.4775,47.5292
9608109,30.6408,47.3958
9604769,30.7158,47.275
9605105,30.9908,47.2167
9612584,30.8583,47.1392
9600796,31.166,46.8094
9612977,31.2425,46.7258
9523879,-0.6992,45.3742
9749184,35.0042,32.6583
9722982,29.1325,36.455
9523635,-0.7692,44.6392
9523975,-0.4917,44.2508
9524106,-0.6308,44.4258
9524109,-0.7375,44.1458
9523454,-0.8258,44.2725
9523958,-0.6667,44.2958
9523867,-0.7842,44.4117
9001003,-0.7647,44.5158
9001000,-0.9106,44.5058
9523885,-0.9808,44.5625
9532306,-7.1742,54.9442
9601648,39.5892,40.9408
9771453,15.4792,42.1092
9788146,25.5792,40.45
9731382,21.5358,37.725
9731668,22.0692,37.6108
9732051,21.9825,37.6708
9732220,22.1792,37.2975
9732317,21.8158,37.8292
9732582,22.2583,37.5442
9732960,22.1525,37.7
9733351,22.1842,37.9042
9000785,22.117,37.775
9732333,22.1658,37.505
9000782,21.9766,37.756
9000781,21.8812,37.7542
9731038,21.9333,37.5458
9732573,21.825,37.5675
9731732,21.7575,37.6333
9601659,32.8025,41.7958
9722956,28.8292,36.7167
9523851,-0.8333,45.0767
9744949,12.815,45.8
9555332,-3.0442,50.8475
9556118,-3.2658,50.7792
9555471,-3.4892,50.6025
9740629,13.4217,46.4667
9740817,12.7458,46.4208
9740907,12.9567,46.2833
9741132,12.8167,46.5358
9740551,13.1942,46.4408
9740929,13.0417,46.4667
9001068,13.1459,46.3527
9001067,13.1142,46.3108
9740731,12.935,46.1708
9740603,12.8608,46.0975
9700213,12.9153,45.9312
9744942,13.0092,45.7417
9554851,-3.4842,51.9708
9000887,-3.1625,51.8793
9000886,-2.93,51.6995
9555477,-3.0442,51.6708
9567044,2.4083,50.1375
9566402,2.0758,50.2492
9566693,1.6283,50.35
9749234,35.3217,32.9675
9520041,-9.95,53.925
9780041,11.7558,44.1108
9780149,11.6475,44.0975
9744931,11.955,44.3742
9511243,8.0625,53.4775
9001158,13.9992,41.8548
9001159,14.1192,41.8942
9771550,14.1508,42.0375
9743409,14.0942,41.7833
9771770,14.3333,41.9758
9771719,14.3967,42.1167
9771413,14.4825,42.1892
9757797,-5.2042,36.5967
9758165,-5.0725,36.7583
9757924,-5.3875,36.5158
9539932,-7.2125,37.3858
9502520,7.0708,52.9792
9511337,7.1667,52.9925
9511247,7.2475,53.1917
9754158,36.015,36.2242
9001104,11.8902,43.8964
9001107,12.0705,44.0489
9746500,11.8333,44.0408
9745834,12.0942,44.225
9744862,12.2392,44.4233
9555437,-2.7558,50.7717
9722954,28.7792,36.9792
9765802,28.4825,37.0133
9766970,28.61,37.1042
9700099,28.6323,36.8959
9723067,28.575,36.9533
9500594,-4.7942,56.706
9581891,-5.1942,56.6083
9766630,26.8058,37.7175
9717904,9.0667,41.0475
9723180,29.3,36.7958
9723389,29.6725,36.8942
9723814,29.6758,36.6608
9723856,29.5325,36.4375
9723483,29.5517,36.6675
9723547,29.5325,36.8442
9723352,29.2925,36.675
9722984,29.3542,36.5458
9723057,29.3042,36.3892
9788209,25.9067,40.9508
9744893,14.1425,45.4625
9771335,16.2642,41.1917
9001070,11.2808,46.8958
9001083,11.2992,46.0831
9740616,11.9792,46.9625
9740635,12.2283,46.7292
9780093,11.2425,45.4842
9780229,11.7,45.0475
9780473,11.1808,45.5092
9782635,10.9692,46.7208
9782739,10.4775,46.6958
9782756,10.9275,46.4975
9782873,10.6458,46.3333
9782904,10.7675,46.5292
9782910,11.4542,46.4125
9782917,10.5942,46.5458
9782929,11.7258,46.55
9782945,11.1292,45.8042
9782967,10.7408,46.4258
9783001,11.8725,46.6458
9783012,11.1958,46.7958
9783037,11.7825,46.3975
9001078,11.1833,46.075
9001069,11.4954,46.9458
9740973,12.075,46.8258
9001108,11.5442,46.825
9782778,11.4692,46.2575
9782607,11.0375,46.4167
9783021,10.6733,46.6625
9782742,11.8092,46.9375
9782846,10.7533,46.6558
9783013,11.7342,46.8792
9782601,11.7875,46.7225
9782800,11.0358,46.6758
9782667,11.2825,46.5892
9001106,11.6187,46.7458
9782863,11.5192,46.6258
9782936,11.5,46.4842
9783018,11.3492,46.6375
9782832,11.3508,46.4083
9782694,11.2208,46.3325
9782723,11.1117,46.2708
9001080,11.0387,46.0842
9782870,11.08,46.0142
9782957,10.9883,45.8742
9780155,10.9025,45.6408
9780219,11.0808,45.5542
9780384,11.3042,45.2708
9780199,11.4092,45.1192
9001071,11.8991,45.1222
9001074,11.9708,45.1058
9744874,12.3525,45.0358
9527385,-2.4642,50.7508
9527743,-2.3242,50.7792
9527873,-2.1058,50.6825
9603801,38.4337,48.269
9609969,39.0125,48.1242
9609983,39.0333,47.5292
9610033,38.6558,47.5008
9610113,38.7842,48.0592
9610157,39.0942,47.7842
9610163,38.825,47.8917
9610214,39.3675,47.9875
9610279,39.1142,47.6542
9610296,39.1933,48.0608
9610341,38.3925,48.1125
9610417,38.09,48.2458
9610446,38.8125,48.1992
9610495,38.6975,47.9542
9610205,38.145,48.1592
9610487,38.1942,48.1142
9610327,38.9258,48.1083
9610052,39.1175,48.0492
9610375,38.9467,47.9725
9609947,38.2642,47.975
9610318,38.4642,47.9425
9610471,38.69,47.7792
9610053,38.9375,47.8492
9610421,38.815,47.6542
9610156,38.8758,47.6708
9610491,38.8725,47.5875
9610481,38.8992,47.5333
9610032,38.8875,47.3958
9606052,38.6714,47.2925
9501500,5.7258,52.1458
9502663,5.4108,52.0858
9502767,5.2325,52.2108
9547839,-3.7642,52.4158
9400031,22.3633,58.2715
9423342,22.2275,58.3875
9766595,28.1392,36.7058
9608271,38.4042,44.5
9700480,16.4942,41.0175
9524014,-1.0708,45.7558
9700489,16.8458,40.9792
9748962,35.2792,32.5842
9749141,35.1458,32.6542
9749070,35.31,32.775
9608284,39.0258,44.2667
9714144,32.8683,31.0192
9710381,2.6258,41.8392
9710754,2.5,41.75
9710384,2.7083,41.7258
9415527,21.2275,55.775
9723128,30.4292,36.45
9719401,8.67,40.0658
9700505,8.487,39.9591
9401585,19.7217,54.2875
9611557,31.3558,46.9875
9612632,31.4408,46.8125
9535743,-9.2367,39.1075
9787978,25.2733,40.9917
9722945,30.3675,37.0142
9723036,30.0392,37.1125
9723108,30.2292,37.25
9723628,30.5808,37.4725
9723669,30.2042,36.8475
9723795,30.6658,37.3758
9723880,30.5242,37.3642
9700062,30.4651,37.4
9723369,30.385,37.4208
9722933,30.6542,37.2083
9723145,30.3925,37.1775
9723333,30.3658,37.3292
9722949,30.5408,37.1708
9723080,30.7225,37.0
9555358,-4.075,51.7542
9617047,35.0083,46.3542
9555136,-4.0167,50.7583
9555278,-3.8575,51.05
9555430,-4.065,50.79
9556072,-4.0325,51.1167
9556148,-3.9225,50.8125
9001023,-4.096,50.9258
9001022,-4.2145,50.9667
9554976,-3.9317,50.9833
9555081,-4.0083,51.0125
9555345,-4.1717,51.1042
9555344,-2.55,51.5958
9714120,33.3292,30.9542
9723173,31.0825,36.9458
9748846,35.2275,32.3792
9749123,34.9817,32.2958
9555302,-4.9208,50.4008
9411203,13.0292,55.4492
9555298,-4.0725,50.4125
9608289,38.5625,44.4667
9608325,38.7808,44.3833
9554614,-3.8,51.9042
9555140,-3.7508,52.1242
9555904,-4.1408,51.9558
9556208,-4.2825,51.9208
9554647,-3.9392,51.9258
9000971,-4.1963,51.8792
9000970,-4.3234,51.8333
9555297,-4.4333,51.8667
9528048,-1.2758,50.6708
9555326,-4.4933,50.8842
9617019,34.8067,46.1892
9555323,-4.5642,50.4917
9723725,30.3392,36.6792
9723192,30.2492,36.4333
9550848,-3.1208,56.2875
9550974,-2.8608,56.3625
9535807,-8.9542,39.7217
9771771,14.5075,41.5042
9000997,14.5858,41.6375
9000993,14.7526,41.7453
9771469,14.8683,41.8142
9578278,9.995,57.4658
9535798,-8.6392,40.8392
9749172,34.8442,32.2375
9423210,21.9792,58.2992
9744751,12.4225,43.9492
9788060,26.0792,40.9417
9520203,-9.4158,52.4875
9530853,-9.18,52.3375
9530679,-9.4642,52.3892
9520101,-9.6167,52.4167
9700473,18.4175,42.5392
9535776,-8.7408,40.5125
9515312,8.4625,56.8942
9520097,-9.7775,53.6708
9744510,13.5258,43.1608
9744584,13.1233,43.0858
9744745,13.225,43.0292
9001109,13.2989,43.1914
9001110,13.3775,43.1608
9744650,13.6058,43.2708
9543649,-3.2458,58.8325
9428754,11.2392,54.8725
9784173,23.6633,39.1175
9611838,31.4167,38.6681
9611918,31.2772,38.5142
9611927,31.4408,38.3092
9611975,31.6733,38.6167
9612113,31.6492,38.3333
9612164,31.7592,38.4992
9612206,31.4417,38.6078
9612243,31.5667,38.25
9612264,31.3458,38.4008
9611840,31.5158,38.4595
9605711,31.4788,38.5221
9700886,16.5833,41.1583
9586104,-5.3083,56.815
9415412,21.1458,56.0025
9500192,2.1,49.7967
9509142,2.7575,50.0492
9509188,2.6642,49.7958
9509248,2.6667,49.6417
9509281,2.2775,49.6542
9509345,3.0142,49.9333
9509349,3.2108,49.7583
9509489,3.2175,49.9142
9509497,2.9458,49.7417
9509551,2.425,49.9758
9509559,2.98,50.0175
9566374,2.0492,49.8792
9566597,1.9325,50.1417
9566603,1.6367,50.1142
9566608,2.1575,50.0825
9566709,1.9758,49.7225
9566918,1.9542,49.9458
9500189,2.2171,49.7763
9500188,2.2608,49.8408
9509458,2.4367,49.7708
9509234,2.9875,49.7875
9566335,2.3758,49.8358
9509656,2.8792,49.8842
9509324,2.7958,49.9292
9566393,2.4825,49.9108
9566582,2.3225,49.8667
9566417,2.2842,49.9292
9566874,2.06,49.9958
9566516,2.0333,50.0292
9566930,1.7892,50.0625
9566416,1.6667,50.1242
9500364,-2.1542,52.4667
9500365,-2.1442,52.2942
9527320,-2.4342,52.0083
9527486,-2.1408,51.7375
9540541,-2.0975,52.2125
9540555,-1.5958,52.0408
9540610,-1.8992,52.2708
9540660,-1.16,52.4083
9540699,-1.3975,52.25
9547362,-2.795,52.5808
9547422,-2.6725,52.8575
9547461,-2.2933,52.6
9547540,-2.5042,52.4208
9547546,-3.0875,52.4175
9547631,-3.5517,52.7208
9547801,-2.4375,52.7667
9548085,-2.8792,52.6375
9548124,-3.5042,52.4875
9548376,-2.5792,52.8442
9548486,-3.0708,52.5742
9548518,-2.9042,52.8508
9548566,-2.85,52.5042
9548595,-2.5942,52.5158
9548764,-3.3708,52.8333
9528063,-2.2917,51.8875
9540620,-1.5508,52.375
9548406,-3.19,52.6108
9548033,-3.0192,52.8042
9547758,-2.58,52.7175
9548186,-2.7058,52.3492
9548781,-3.0375,52.7083
9548549,-2.6083,52.3708
9540564,-1.5925,52.2258
9540462,-2.45,52.2575
9540582,-2.3642,52.125
9540563,-1.7242,52.1625
9547852,-2.9742,52.75
9540459,-1.8842,52.0792
9540676,-1.9592,52.075
9547742,-2.9292,52.7508
9547886,-2.69,52.7492
9540665,-2.15,52.0875
9547551,-2.6542,52.6708
9547368,-2.4858,52.6092
9540662,-2.4333,52.4667
9540658,-2.2825,52.3625
9540728,-2.2392,52.2958
9540520,-2.2275,52.2008
9540383,-2.2792,52.0667
9528336,-2.1675,51.9
9527278,-2.2658,51.8125
9555237,-2.4308,51.7942
9779576,9.4042,40.2292
9779866,9.4417,40.3958
9000555,9.4692,40.1111
9000554,9.575,40.3405
9779789,9.6667,40.4308
9547926,-2.7308,52.9842
9547966,-3.2158,52.9125
9548409,-3.1958,53.1358
9548509,-3.5058,53.0292
9548656,-3.6625,52.8833
9547953,-3.1692,52.9875
9000960,-2.9558,52.9542
9000352,-2.9275,53.0166
9548489,-2.8875,53.1725
9547463,-3.0625,53.1975
9566736,1.3875,49.8592
9566777,1.4658,49.6892
9566992,1.1742,49.7742
9566427,1.1358,49.8858
9784180,24.2258,38.2775
9566432,1.03,49.7625
9740827,13.07,45.9583
9612480,32.9392,46.2208
9779837,9.4317,41.0375
9758177,-4.9492,36.5833
9723780,30.3975,36.9558
9723831,30.4342,37.1583
9722896,30.4692,37.05
9723139,30.5992,36.9583
9723221,30.4225,36.8
9779830,9.7525,40.5375
9433099,19.1542,57.9383
9700039,30.1775,37.6208
9700098,30.9184,38.1745
9700101,30.7657,38.0083
9700187,29.6914,37.5473
9715291,31.0367,37.5725
9715668,31.1108,38.3
9715858,31.3525,38.2233
9716058,31.1308,38.3583
9723022,30.8292,37.0292
9723074,29.9075,37.4258
9723157,29.8242,37.3475
9723162,30.1842,37.5042
9723229,31.0092,37.2642
9723231,29.9333,37.2492
9723475,30.7725,37.4458
9723750,30.1458,37.8075
9723920,30.6167,37.5742
9723935,30.0177,37.7083
9723992,30.9242,38.2958
9724163,31.0498,38.0125
9724232,30.6692,37.9617
9724313,30.5094,38.0958
9724322,31.1158,37.95
9724398,30.735,38.1
9723408,30.9542,37.4875
9723824,29.88,37.55
9700034,29.9635,37.5682
9724050,31.0125,38.1142
9723553,30.0425,37.3325
9723777,30.0492,37.4667
9723779,30.0958,37.5917
9700097,30.873,38.0223
9700037,30.2133,37.7572
9723461,30.4225,37.8808
9722918,30.9525,37.8917
9723278,30.8625,37.6792
9724131,30.4992,37.85
9723998,30.5808,37.9417
9723583,30.6892,37.6958
9723245,30.8442,37.4917
9723359,30.7333,37.3242
9700734,30.7897,37.2713
9723503,30.8492,37.1642
9723183,30.9225,37.0392
9723222,30.9125,36.9025
9578337,9.8992,57.1465
9554746,-3.365,50.7458
9555147,-3.5542,51.0292
9555452,-3.6642,50.8042
9555799,-3.3608,50.8808
9001021,-3.4708,50.8995
9555201,-3.5275,50.7493
9528208,-0.82,50.8358
9608876,38.1125,40.6333
9608678,38.19,40.8167
9766936,27.6592,36.7508
9550176,-3.8667,55.5392
9550201,-4.7375,55.8458
9550550,-3.6567,55.4417
9550777,-3.8575,55.8
9550818,-4.3475,55.7792
9550932,-4.2625,55.9575
9551100,-3.6875,55.7375
9551296,-4.0133,55.6808
9550152,-4.6225,55.8167
9550330,-3.535,55.6458
9551372,-3.8917,55.6975
9550769,-4.0583,55.7775
9550667,-4.1425,55.7525
9550518,-4.1858,55.8375
9551414,-4.4017,55.9092
9788352,25.1642,39.9208
9744123,13.3375,42.6833
9744382,13.5475,42.7833
9744229,13.6125,42.8542
9744693,13.75,42.8917
9543647,-3.8408,58.45
9547406,-2.3958,53.2608
9547542,-2.2892,53.1375
9548521,-2.5508,53.0125
9548212,-2.53,53.1833
9547503,-2.5958,53.275
9400181,19.8195,53.8436
9401598,19.8086,54.0308
9401646,19.5,53.9425
9401655,19.5108,54.1342
9401771,19.2225,53.8408
9401665,19.4042,53.8908
9401727,19.8758,53.8892
9400109,19.1746,53.9658
9401674,19.3192,54.195
9547502,-4.3992,53.3025
9501241,-1.1209,45.1364
9524069,-0.9775,44.8708
9524188,-0.9958,45.1142
9500624,-1.125,44.9716
9524084,-1.1575,44.8392
9710457,3.0058,41.8175
9500437,-8.416,37.54
9539773,-8.2042,37.5258
9540054,-8.32,37.4558
9540129,-8.45,37.4333
9540180,-8.6358,37.7
9500435,-8.362,37.5309
9539730,-8.5483,37.4992
9539825,-8.6925,37.5858
9539760,-8.7383,37.725
9617403,33.375,45.3125
9700817,17.3667,40.5025
9528174,-0.6342,50.8567
9718202,9.2792,40.9925
9718166,9.1958,41.0725
9779853,9.5392,40.7958
9779855,9.5533,40.0667
9771114,14.5225,42.0942
9766901,27.5875,37.1342
9612602,32.1575,46.4158
9601936,35.7525,41.5892
9771311,14.4875,41.8858
9771364,14.4158,41.6975
9771085,14.6,41.8425
9700446,15.1392,45.1836
9776793,14.8075,45.2917
9001540,14.8996,45.2386
9776694,15.2058,45.0658
9700441,15.2267,45.0083
9775479,14.7558,45.225
9713809,32.7375,30.9267
9700759,18.9567,42.3508
9547354,-3.3958,54.4425
9735972,23.5958,35.4333
9581826,-6.1225,55.7975
9546628,-2.7417,54.3575
9547344,-2.7142,54.1975
